id_place,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,stars,reviews,district,lat,long
ChIJhdG5YBnIBZERdTXV9jfQpAQ,https://www.google.com/maps/place/?q=place_id:ChIJhdG5YBnIBZERdTXV9jfQpAQ,LOV - Restaurante - Café,Restaurante,"Calle Schell 385 Miraflores Lima, LIMA 18",960 460 252,+51 960 460 252,instagram.com,https://instagram.com/lovrestaurantecafe?igshid=YmMyMTA2M2Y=,4.5,642.0,Miraflores,-12.1230285,-77.02809239999999
ChIJrzg9uZvJBZERvqyb_Zw58Mk,https://www.google.com/maps/place/?q=place_id:ChIJrzg9uZvJBZERvqyb_Zw58Mk,Caños del Santero Miraflores - Craft beer & burgers - Cerveza artesanal,Bar restaurante,"Av. José Larco 1198, Miraflores 15074",915 352 348,+51 915 352 348,www.instagram.com,https://www.instagram.com/canos_del_santero/,4.5,907.0,Miraflores,-12.1296194,-77.0299098
ChIJUflFPFnJBZERKy7U4IloCpg,https://www.google.com/maps/place/?q=place_id:ChIJUflFPFnJBZERKy7U4IloCpg,La Carnicería Miraflores,Restaurante especializado en filetes,"Balboa 755, Miraflores 15074",(01) 4929785,+51 1 4929785,,,4.0,24.0,Miraflores,-12.1294562,-77.0243074
ChIJa-qmihnIBZERPBilsecu1-0,https://www.google.com/maps/place/?q=place_id:ChIJa-qmihnIBZERPBilsecu1-0,Rincón Chami,Restaurante peruano,"C. Esperanza 154, Miraflores 02002",(01) 4444511,+51 1 4444511,,,4.4,1951.0,Miraflores,-12.1204822,-77.0280528
ChIJ10PllgLIBZERO_h0zKQO-uQ,https://www.google.com/maps/place/?q=place_id:ChIJ10PllgLIBZERO_h0zKQO-uQ,La Preferida,Restaurante peruano,"C. Julián Arias Aragüez 698, Miraflores 15074",(01) 4455180,+51 1 4455180,lapreferida.com.pe,http://lapreferida.com.pe/,4.6,2415.0,Miraflores,-12.1286752,-77.0203049
ChIJlwv094_JBZERc5Imow7lCSY,https://www.google.com/maps/place/?q=place_id:ChIJlwv094_JBZERc5Imow7lCSY,La Terrazza,Restaurante,"C. Tarata 260, Miraflores 15074",987 777 634,+51 987 777 634,,,3.9,51.0,Miraflores,-12.1236537,-77.0283853
ChIJXymmlR7IBZERRnhGuSz3Er0,https://www.google.com/maps/place/?q=place_id:ChIJXymmlR7IBZERRnhGuSz3Er0,Cebicheria El Pez On,Marisquería,"Ca. San Martín 537, Miraflores 15074",(01) 7751676,+51 1 7751676,www.elpez-on.com,http://www.elpez-on.com/,4.3,2709.0,Miraflores,-12.1260813,-77.0288532
ChIJYWa8dhjIBZER1-sSt8BPeaM,https://www.google.com/maps/place/?q=place_id:ChIJYWa8dhjIBZER1-sSt8BPeaM,La Tapadita Restaurant & Bar,Restaurante peruano,"C. Berlín 315, Miraflores 15074",(01) 2426843,+51 1 2426843,,,4.4,258.0,Miraflores,-12.1214053,-77.0327106
ChIJVfbTQxnIBZERA2dj-97H9C8,https://www.google.com/maps/place/?q=place_id:ChIJVfbTQxnIBZERA2dj-97H9C8,Café de la Paz,Restaurante,"C. Tarata 227, Miraflores 15074",(01) 2418073,+51 1 2418073,www.cafedelapazperu.com,http://www.cafedelapazperu.com/,4.2,914.0,Miraflores,-12.1233708,-77.0286902
ChIJJRG1HBnIBZERGt5v21DIO_0,https://www.google.com/maps/place/?q=place_id:ChIJJRG1HBnIBZERGt5v21DIO_0,KIRIKO Pollos y Parrillas,Restaurante especializado en pollo,"Ca. Lima 491, Miraflores 15074",(01) 2420456,+51 1 2420456,www.polleriakiriko.com,http://www.polleriakiriko.com/,4.1,1596.0,Miraflores,-12.1226343,-77.0303107
ChIJUYK7FBrIBZERfGTuPsUXdyI,https://www.google.com/maps/place/?q=place_id:ChIJUYK7FBrIBZERfGTuPsUXdyI,Luz Verde,Restaurante peruano,"C. Manuel Bonilla 230, Miraflores 15074",(01) 3828820,+51 1 3828820,,,3.8,718.0,Miraflores,-12.1200079,-77.026506
ChIJ86-05AC3BZERln5uwuw8P1M,https://www.google.com/maps/place/?q=place_id:ChIJ86-05AC3BZERln5uwuw8P1M,Barra Marina Cocina Fusión,Restaurante,"Av. 28 de Julio 1151, Miraflores 15047",932 285 276,+51 932 285 276,,,4.1,66.0,Miraflores,-12.130047,-77.02122899999999
ChIJvTXE-hjIBZERh5-uDhwHjyw,https://www.google.com/maps/place/?q=place_id:ChIJvTXE-hjIBZERh5-uDhwHjyw,Media Naranja Brasileiro,Restaurante brasileño,"C. Schell 130, Miraflores 15074",(01) 4466946,+51 1 4466946,,,4.1,960.0,Miraflores,-12.1226668,-77.0310989
ChIJ-4I52SLIBZERUHOxJJsbnDc,https://www.google.com/maps/place/?q=place_id:ChIJ-4I52SLIBZERUHOxJJsbnDc,Edo Sushi Bar Miraflores,Restaurante de sushi,"C. Berlín 601, Miraflores 15074",(01) 4344545,+51 1 4344545,www.edosushibar.com,http://www.edosushibar.com/,4.5,3938.0,Miraflores,-12.1202936,-77.0359497
ChIJafCIIT3IBZER-aUr90xVD24,https://www.google.com/maps/place/?q=place_id:ChIJafCIIT3IBZER-aUr90xVD24,Dolce Capriccio Miraflores,Pastelería,"Esquina con, C. 2 de Mayo 694, Miraflores 15046",(01) 4166400,+51 1 4166400,dolcecapriccio.pe,https://dolcecapriccio.pe/,4.5,6307.0,Miraflores,-12.117813,-77.0355941
ChIJ50bQ7NbJBZERk6OAPTHxkFA,https://www.google.com/maps/place/?q=place_id:ChIJ50bQ7NbJBZERk6OAPTHxkFA,La Rossenda - masa madre,Cafetería,"Av. la Paz 679, Miraflores 15086",922 529 559,+51 922 529 559,larosenda.com,https://larosenda.com/,3.9,144.0,Miraflores,-12.1244769,-77.0266515
ChIJE6h29BjIBZERfPtnWShme-M,https://www.google.com/maps/place/?q=place_id:ChIJE6h29BjIBZERfPtnWShme-M,Houlihans Bar,Pub irlandés,"C. Berlín 257, Miraflores 15074",914 661 476,+51 914 661 476,,,4.3,2335.0,Miraflores,-12.1217735,-77.0324376
ChIJjeJ7xx_IBZERx4uFI3XYCSQ,https://www.google.com/maps/place/?q=place_id:ChIJjeJ7xx_IBZERx4uFI3XYCSQ,Cevicheria Lobo De Mar Miraflores,Restaurante peruano,"C. Colón 587, Miraflores 15074",952 009 656,+51 952 009 656,,,4.5,1265.0,Miraflores,-12.1289503,-77.0314585
ChIJwwRe7yPBBZER9Dhny8OfQ-A,https://www.google.com/maps/place/?q=place_id:ChIJwwRe7yPBBZER9Dhny8OfQ-A,DE LA SIERRA - Pizzas&Chaplas,Pizzería,"C. Bajada Balta 147, Miraflores 15046",914 993 186,+51 914 993 186,,,4.2,67.0,Miraflores,-12.1231473,-77.03182679999999
ChIJ13buBT3IBZER3emFGBnOK7k,https://www.google.com/maps/place/?q=place_id:ChIJ13buBT3IBZER3emFGBnOK7k,Restaurant- Cevicheria Manolo,Restaurante,"Ca. Enrique Palacios 675, Miraflores 15074",(01) 4465143,+51 1 4465143,,,4.0,440.0,Miraflores,-12.117026599999999,-77.0354121
ChIJeyiRahzIBZERmJaQ-mk05SY,https://www.google.com/maps/place/?q=place_id:ChIJeyiRahzIBZERmJaQ-mk05SY,El Divan Restaurant,Restaurante,"Calle Bolívar 399, Miraflores 15074",(01) 2417357,+51 1 2417357,,,4.2,400.0,Miraflores,-12.1259027,-77.0261381
ChIJL3p0lxnIBZERaPhnNqr6Mz0,https://www.google.com/maps/place/?q=place_id:ChIJL3p0lxnIBZERaPhnNqr6Mz0,Sanguchisimo,Restaurante,"Av. José Larco 371, Miraflores 15074",,,,,4.0,212.0,Miraflores,-12.121001099999999,-77.028875
ChIJjc89DxnIBZERi3HkfvFiFcg,https://www.google.com/maps/place/?q=place_id:ChIJjc89DxnIBZERi3HkfvFiFcg,El Parquecito,Restaurante,"Av. Ernesto Diez Canseco 150, Miraflores 15074",(01) 4461478,+51 1 4461478,,,4.2,403.0,Miraflores,-12.1223356,-77.0295969
ChIJgW0x5hvIBZER8jhdVvJpmOM,https://www.google.com/maps/place/?q=place_id:ChIJgW0x5hvIBZER8jhdVvJpmOM,La Plaza Bar & Grill,Bar restaurante,"C. Schell 452, Lima 15074",,,www.casa-andina.com,https://www.casa-andina.com/es/restaurantes/miraflores/la-plaza-bar-and-grill-casa-andina-select-miraflores,4.1,155.0,Miraflores,-12.123359599999999,-77.0273046
ChIJgVuum-O3BZERxog_hS_qZpg,https://www.google.com/maps/place/?q=place_id:ChIJgVuum-O3BZERxog_hS_qZpg,El Pez Amigo,Restaurante peruano,"Av. la Paz 1640, Miraflores 15074",(01) 4094645,+51 1 4094645,www.elpezamigo.com,http://www.elpezamigo.com/,4.4,802.0,Miraflores,-12.1342991,-77.025347
ChIJLSswzK3JBZER05X2E7AgJ_A,https://www.google.com/maps/place/?q=place_id:ChIJLSswzK3JBZER05X2E7AgJ_A,Mandil Taquería Tex-Mex,Restaurante mexicano,"Calle Porta 120, Miraflores 15074",939 792 108,+51 939 792 108,rappi.app.link,https://rappi.app.link/Mandil_Tex_Mex,4.7,434.0,Miraflores,-12.1227846,-77.0311968
ChIJOQ4CDobJBZERicapWdCj8qA,https://www.google.com/maps/place/?q=place_id:ChIJOQ4CDobJBZERicapWdCj8qA,Los Inkas Restaurantes,Restaurante,"Pasaje, Pje. San Ramón 275, Miraflores 15074",,,,,4.2,42.0,Miraflores,-12.1216941,-77.0316101
ChIJhUWdaurJBZERQc7Y5tv2yho,https://www.google.com/maps/place/?q=place_id:ChIJhUWdaurJBZERQc7Y5tv2yho,Miraflores Bowling Park,Bolera,"C. Bajada Balta 135, Miraflores 15074",997 346 605,+51 997 346 605,bowlingmiraflores.com,https://bowlingmiraflores.com/,4.2,1712.0,Miraflores,-12.1229847,-77.031616
ChIJqeZpoyLIBZERJM7JqrDkgg8,https://www.google.com/maps/place/?q=place_id:ChIJqeZpoyLIBZERJM7JqrDkgg8,Restaurante Tradiciones El Fogon,Restaurante,"C. Berlín 421, Lima 15074",(01) 2420146,+51 1 2420146,,,4.3,242.0,Miraflores,-12.1202879,-77.033998
ChIJiXef1j3IBZER7rJAuSipjOM,https://www.google.com/maps/place/?q=place_id:ChIJiXef1j3IBZER7rJAuSipjOM,Wa Lok,Restaurante cantonés,"Av. Angamos Oeste 700, Miraflores 15074",984 123 645,+51 984 123 645,,,4.4,3944.0,Miraflores,-12.113714,-77.03589699999999
ChIJ7dd0wx3IBZERPVdfM4ykG90,https://www.google.com/maps/place/?q=place_id:ChIJ7dd0wx3IBZERPVdfM4ykG90,Ache,Restaurante japonés,"Av. la Paz 1055, Miraflores 15074",(01) 2219315,+51 1 2219315,www.instagram.com,https://www.instagram.com/achesushiwoknikkei/,4.5,1371.0,Miraflores,-12.128608,-77.02659799999999
ChIJ4cbtLOC3BZERECyd_NAJch0,https://www.google.com/maps/place/?q=place_id:ChIJ4cbtLOC3BZERECyd_NAJch0,Club Social Miraflores,Salón para eventos,"Mal. de la Reserva 535, Miraflores 15074",(01) 6130606,+51 1 6130606,www.clubsocialmiraflores.com,http://www.clubsocialmiraflores.com/,4.4,1760.0,Miraflores,-12.130695,-77.0309584
ChIJZSdeVxjIBZERnZy3ubzmKMI,https://www.google.com/maps/place/?q=place_id:ChIJZSdeVxjIBZERnZy3ubzmKMI,Don Corleone Restaurant,Restaurante,"Pje. San Ramón 108, Miraflores 15074",981 217 663,+51 981 217 663,,,3.3,24.0,Miraflores,-12.1215479,-77.0312728
ChIJg1oKdRnIBZERjXKyfMIcSAg,https://www.google.com/maps/place/?q=place_id:ChIJg1oKdRnIBZERjXKyfMIcSAg,Don Belisario Miraflores,Pollería,"Av. José Larco 469, Miraflores 15074",(01) 6113333,+51 1 6113333,www.donbelisario.com.pe,https://www.donbelisario.com.pe/,4.0,3172.0,Miraflores,-12.1219954,-77.0289533
ChIJ5z1uWRjIBZER_DVq9DWGo6k,https://www.google.com/maps/place/?q=place_id:ChIJ5z1uWRjIBZER_DVq9DWGo6k,Pasaje San Ramón (ex Calle de las Pizzas),Restaurante,"Pje. San Ramón, Lima 15074",977 843 636,+51 977 843 636,,,4.2,438.0,Miraflores,-12.1216883,-77.0314932
ChIJG8F1gbLJBZERCuLFa6nnkZk,https://www.google.com/maps/place/?q=place_id:ChIJG8F1gbLJBZERCuLFa6nnkZk,Yume - Sushi & Bar - Miraflores,Restaurante de sushi,"Ca. Gral. Borgoño 286, Miraflores 15074",946 506 214,+51 946 506 214,www.yume.pe,http://www.yume.pe/,4.6,165.0,Miraflores,-12.117177199999999,-77.03342350000001
ChIJ56argBnIBZERByHmLZFD3bc,https://www.google.com/maps/place/?q=place_id:ChIJ56argBnIBZERByHmLZFD3bc,Popolo Pizza Miraflores,Pizzería,"Ca. José Gálvez 376, Miraflores 15074",(01) 3758613,+51 1 3758613,www.popolopizzeria.com,http://www.popolopizzeria.com/,4.3,989.0,Miraflores,-12.121462,-77.03339420000002
ChIJQ-14xJfJBZERAMLanvmoNuk,https://www.google.com/maps/place/?q=place_id:ChIJQ-14xJfJBZERAMLanvmoNuk,Atelier de Pizza - Miraflores,Pizzería,"Av. del Ejército 456, Miraflores 15074",944 438 780,+51 944 438 780,,,4.5,102.0,Miraflores,-12.1162493,-77.0452954
ChIJMdDrcwLIBZERCZLep_3ywDc,https://www.google.com/maps/place/?q=place_id:ChIJMdDrcwLIBZERCZLep_3ywDc,Restaurante Moche Miraflores,Restaurante peruano,"Av. República de Panamá 6451, Miraflores 15048",(01) 2426955,+51 1 2426955,,,4.3,858.0,Miraflores,-12.129420200000002,-77.0178473
ChIJiWvXiRDIBZER2CkPBWZuygY,https://www.google.com/maps/place/?q=place_id:ChIJiWvXiRDIBZER2CkPBWZuygY,Yamakawa Cevicheria Nikkei - Miraflores,Restaurante,"Jr. Arica 125, Miraflores 15074",926 806 606,+51 926 806 606,,,4.4,569.0,Miraflores,-12.1186171,-77.0360493
ChIJweyB6BjIBZERxpwmcfC40TA,https://www.google.com/maps/place/?q=place_id:ChIJweyB6BjIBZERxpwmcfC40TA,Cevichería Miramar Miraflores,Restaurante,"Calle Porta 182, Miraflores 15074",(01) 2413507,+51 1 2413507,www.cevicheriamiramar.com,http://www.cevicheriamiramar.com/,4.3,1446.0,Miraflores,-12.1236994,-77.0315691
ChIJd1ZjJ9fJBZERZmRoQ3dgHxg,https://www.google.com/maps/place/?q=place_id:ChIJd1ZjJ9fJBZERZmRoQ3dgHxg,La Cervecería,Cervecería artesanal,"Ca. San Martín 431 Miraflores, Miraflores 15074",965 750 606,+51 965 750 606,www.facebook.com,http://www.facebook.com/cerveceriaperu/,4.4,309.0,Miraflores,-12.125603199999999,-77.03015409999999
ChIJL6L04ljJBZERD2rf8mJnF7E,https://www.google.com/maps/place/?q=place_id:ChIJL6L04ljJBZERD2rf8mJnF7E,Mar de Grau,Marisquería,"Av. Alfredo Benavides 202, Miraflores 15074",,,,,4.5,228.0,Miraflores,-12.124237299999999,-77.0316387
ChIJHav9NRzJBZERd63J-X30H5c,https://www.google.com/maps/place/?q=place_id:ChIJHav9NRzJBZERd63J-X30H5c,Chicharrones Kio Miraflores,Restaurante,"Av. José Pardo 399, Miraflores 15074",(01) 4801212,+51 1 4801212,,,4.1,836.0,Miraflores,-12.1193434,-77.0326457
ChIJl6cGxq7JBZERbr6dSjIsoPo,https://www.google.com/maps/place/?q=place_id:ChIJl6cGxq7JBZERbr6dSjIsoPo,Terminal Pesquero Cevichería Miraflores,Restaurante peruano,"Av. José Larco 636, Miraflores 15074",919 288 367,+51 919 288 367,terminalpesquero.com,https://terminalpesquero.com/,4.8,2978.0,Miraflores,-12.123344200000002,-77.02938879999999
ChIJmSNR00jJBZER9FEjMGqdkdU,https://www.google.com/maps/place/?q=place_id:ChIJmSNR00jJBZER9FEjMGqdkdU,La Reina de Las Butifarras,Restaurante de comida rápida,"Av. José Larco 342, Miraflores 15074",994 848 150,+51 994 848 150,www.instagram.com,https://www.instagram.com/lareinadelasbutifarras/,5.0,17.0,Miraflores,-12.120743,-77.0294376
ChIJl5_uxiLIBZER68mfhER7c3c,https://www.google.com/maps/place/?q=place_id:ChIJl5_uxiLIBZER68mfhER7c3c,Ohashi Maki,Restaurante de sushi,"C. Berlín 519, Miraflores 15074",(01) 4153014,+51 1 4153014,,,4.2,2093.0,Miraflores,-12.120280699999999,-77.03506159999999
ChIJ-yUz-BjIBZERSyckyDygAbA,https://www.google.com/maps/place/?q=place_id:ChIJ-yUz-BjIBZERSyckyDygAbA,Pollo A La Leña,Restaurante,"Av. Oscar R. Benavides 474, Miraflores 15074",994 532 687,+51 994 532 687,,,4.1,87.0,Miraflores,-12.1220674,-77.0312569
ChIJqU5lxBjIBZERDZVEe2fCCnA,https://www.google.com/maps/place/?q=place_id:ChIJqU5lxBjIBZERDZVEe2fCCnA,Restaurante Coppa,Restaurante,"Calle Porta 185, Miraflores 15074",(01) 4473765,+51 1 4473765,,,4.5,37.0,Miraflores,-12.1237844,-77.03142509999999
ChIJO9Li7xjIBZERmrTtIyMlSWI,https://www.google.com/maps/place/?q=place_id:ChIJO9Li7xjIBZERmrTtIyMlSWI,Palachinke,Restaurante,"C. Schell 120, Miraflores 15074",960 077 711,+51 960 077 711,www.palachinke.com,http://www.palachinke.com/,4.6,1485.0,Miraflores,-12.1226127,-77.0312654
ChIJvQcwOh7IBZERDWpl0t84cNc,https://www.google.com/maps/place/?q=place_id:ChIJvQcwOh7IBZERDWpl0t84cNc,Chifa Restaurante Hong Kong,Restaurante cantonés,"Av. José Larco 1145, Miraflores 15074",(01) 2418360,+51 1 2418360,,,3.5,454.0,Miraflores,-12.129247600000001,-77.0295343
ChIJicX4zzXJBZERZoPE_Al7OA8,https://www.google.com/maps/place/?q=place_id:ChIJicX4zzXJBZERZoPE_Al7OA8,Chilis,Restaurante americano,"Mal. Balta N°650, Miraflores 15074",(01) 6100010,+51 1 6100010,www.chilis.pe,https://www.chilis.pe/,4.2,1207.0,Miraflores,-12.12317,-77.03218249999999
ChIJO3Y70JXJBZERawqKFh2BwEA,https://www.google.com/maps/place/?q=place_id:ChIJO3Y70JXJBZERawqKFh2BwEA,Restaurante El Limeño,Restaurante,"Av. la Paz 389, Miraflores 15074",930 656 384,+51 930 656 384,,,4.0,85.0,Miraflores,-12.121192299999999,-77.0267195
ChIJl0JOxbu3BZERkI1_VuN0O3Y,https://www.google.com/maps/place/?q=place_id:ChIJl0JOxbu3BZERkI1_VuN0O3Y,Saladero | Restaurante - Bar,Restaurante,"Mal. de la Reserva 729, Miraflores 15074",924 547 424,+51 924 547 424,saladero.meitre.com,http://saladero.meitre.com/,4.4,39.0,Miraflores,-12.132767200000002,-77.02941129999999
ChIJa2V_x-_JBZER8vfLshinJIk,https://www.google.com/maps/place/?q=place_id:ChIJa2V_x-_JBZER8vfLshinJIk,el punto resto bar,Pub restaurante,"C. Manuel Bonilla 178, Miraflores 15074",989 727 052,+51 989 727 052,,,4.4,8.0,Miraflores,-12.1199494,-77.02716260000001
ChIJrVmWSh_IBZER3lwB1jHHJfE,https://www.google.com/maps/place/?q=place_id:ChIJrVmWSh_IBZER3lwB1jHHJfE,Mozza Pizza,Pizzería,"Calle Porta 292, Miraflores 15074",999 111 969,+51 999 111 969,,,4.1,521.0,Miraflores,-12.1248521,-77.032027
ChIJDz6dGAvJBZER5Oa08PWREWU,https://www.google.com/maps/place/?q=place_id:ChIJDz6dGAvJBZER5Oa08PWREWU,Taco Bell - Miraflores,Restaurante de comida rápida,"C. Independencia 130, Miraflores 15074",,,tacobell.com.pe,http://tacobell.com.pe/,4.2,338.0,Miraflores,-12.118682999999999,-77.03230549999999
ChIJ9a_uWRjIBZERLAVtKm-kOts,https://www.google.com/maps/place/?q=place_id:ChIJ9a_uWRjIBZERLAVtKm-kOts,Restaurant-Pizzeria Angello,Pizzería,"Pje. San Ramón, Lima 15074",996 406 221,+51 996 406 221,,,3.1,133.0,Miraflores,-12.1217353,-77.03119360000001
ChIJm5tOjv23BZERu1vZAlBAL6U,https://www.google.com/maps/place/?q=place_id:ChIJm5tOjv23BZERu1vZAlBAL6U,Restaurante Pollería Norkys,Restaurante,"Av. República de Panamá 6488, Miraflores 15048",(01) 2415528,+51 1 2415528,,,4.0,1472.0,Miraflores,-12.1302705,-77.0181413
ChIJAX1V3GjJBZERqGsT8GmoXWI,https://www.google.com/maps/place/?q=place_id:ChIJAX1V3GjJBZERqGsT8GmoXWI,Rústica Juan Figari,Restaurante,"Pje. Juan Figari 135, Miraflores 15074",,,,,3.5,59.0,Miraflores,-12.122002100000001,-77.0312637
ChIJ4Xd0sMbJBZERsZrSe1AwTl0,https://www.google.com/maps/place/?q=place_id:ChIJ4Xd0sMbJBZERsZrSe1AwTl0,El Warique de Karlonchito - sede Miraflores,Restaurante,"C. Alfonso Ugarte 354, Lima 15074",984 793 571,+51 984 793 571,,,5.0,2.0,Miraflores,-12.1171226,-77.0266327
ChIJa_n5fwDJBZERToSGAdeB4-o,https://www.google.com/maps/place/?q=place_id:ChIJa_n5fwDJBZERToSGAdeB4-o,Menu miraflores,Restaurante familiar,"C. Piura 430, Miraflores 15074",,,,,,0.0,Miraflores,-12.1158146,-77.0327782
ChIJxwrqm6fJBZERf7ZK7TdARdQ,https://www.google.com/maps/place/?q=place_id:ChIJxwrqm6fJBZERf7ZK7TdARdQ,Chifa Hot Wok (Restaurant),Restaurante chino,"Calle Porta 211, Miraflores 15074",970 243 797,+51 970 243 797,www.instagram.com,https://www.instagram.com/chifahotwok/,4.4,306.0,Miraflores,-12.1243459,-77.0317089
ChIJ3boOcz3IBZERydWDplsySkQ,https://www.google.com/maps/place/?q=place_id:ChIJ3boOcz3IBZERydWDplsySkQ,Restaurante La Sazon Del Abuelo,Restaurante,"Ca. Enrique Palacios 585-595, Miraflores 15074",940 301 507,+51 940 301 507,,,4.0,105.0,Miraflores,-12.1170225,-77.0345363
ChIJrTzeJhvJBZER79GmyL8d_Jk,https://www.google.com/maps/place/?q=place_id:ChIJrTzeJhvJBZER79GmyL8d_Jk,La Teoría de los 6 Cafés,Cafetería,"Av. Gral. Mendiburu 890, Miraflores 15074",960 472 390,+51 960 472 390,www.instagram.com,http://www.instagram.com/teoriadelos6cafes/,4.6,248.0,Miraflores,-12.1125428,-77.0475553
ChIJb6auHRrIBZERTdehL0h1TaQ,https://www.google.com/maps/place/?q=place_id:ChIJb6auHRrIBZERTdehL0h1TaQ,Restaurante Misky,Restaurante de cocina criolla,"C. Manuel Bonilla 160, Miraflores 15074",938 808 460,+51 938 808 460,,,4.2,88.0,Miraflores,-12.119967599999999,-77.0275025
ChIJHYVpkR3JBZER9yMdN1mGGVA,https://www.google.com/maps/place/?q=place_id:ChIJHYVpkR3JBZER9yMdN1mGGVA,Lima Saltado al Wok,Restaurante de comida rápida,"C. Bellavista 247, Lima 15074",,,,,4.2,6.0,Miraflores,-12.121405399999999,-77.0317129
ChIJY3Fd7hnIBZERfuFd_Z9vLcI,https://www.google.com/maps/place/?q=place_id:ChIJY3Fd7hnIBZERfuFd_Z9vLcI,Sushi POP,Restaurante de sushi,"Ca. Enrique Palacios 350, Miraflores 15074",992 843 288,+51 992 843 288,,,4.2,1276.0,Miraflores,-12.116799199999999,-77.0320131
ChIJ92rq6uvJBZERCJdRnfLEhAY,https://www.google.com/maps/place/?q=place_id:ChIJ92rq6uvJBZERCJdRnfLEhAY,Al Tavolo Pizzas Miraflores,Pizzería,"Calle Berlin 581 Miraflores 1500, Miraflores 15074",(01) 7172323,+51 1 7172323,www.altavolopizzas.live,https://www.altavolopizzas.live/,3.9,134.0,Miraflores,-12.120284,-77.0356122
ChIJLakuYsHJBZERB2IURsAOqew,https://www.google.com/maps/place/?q=place_id:ChIJLakuYsHJBZERB2IURsAOqew,Mediterráneo Benavides,Restaurante,"Av. Alfredo Benavides 1715, Miraflores 15048",(01) 7155555,+51 1 7155555,mediterraneo.com.pe,http://mediterraneo.com.pe/,4.4,1512.0,Miraflores,-12.126607,-77.0144588
ChIJsxpZoOG3BZERu179g0RMjac,https://www.google.com/maps/place/?q=place_id:ChIJsxpZoOG3BZERu179g0RMjac,NAU Nikkei Rooftop - InterContinental Lima Miraflores,Alimentación y bebida,"Mal. de la Reserva 751, Miraflores 15074",(01) 6160777,+51 1 6160777,,,5.0,5.0,Miraflores,-12.1328964,-77.0292656
ChIJ251Nex3IBZEReXf_cY1qvLQ,https://www.google.com/maps/place/?q=place_id:ChIJ251Nex3IBZEReXf_cY1qvLQ,La Baguette,Restaurante,"Av. Vasco Núñez de Balboa 747, Miraflores 15074",(01) 7191272,+51 1 7191272,www.labaguette.pe,http://www.labaguette.pe/,4.3,919.0,Miraflores,-12.1296454,-77.02437909999999
ChIJJXcC-R_IBZERMAJSdHEXWK0,https://www.google.com/maps/place/?q=place_id:ChIJJXcC-R_IBZERMAJSdHEXWK0,Malecón de Miraflores,Atracción turística,"Mal. de la Reserva 275, Miraflores 15074",999 465 000,+51 999 465 000,www.miraflores.gob.pe,https://www.miraflores.gob.pe/,4.7,2569.0,Miraflores,-12.1245227,-77.0383825
ChIJ1dDCLRnIBZER0vr3vVps464,https://www.google.com/maps/place/?q=place_id:ChIJ1dDCLRnIBZER0vr3vVps464,PROTEIN FOOD,Restaurante de comida saludable,"Av. Alfredo Benavides 347, Miraflores 15074",(01) 6567099,+51 1 6567099,es-la.facebook.com,https://es-la.facebook.com/proteinfoodperu/,4.1,654.0,Miraflores,-12.1241822,-77.029906
ChIJbZeG-T7IBZERZDjrxMqCcAg,https://www.google.com/maps/place/?q=place_id:ChIJbZeG-T7IBZERZDjrxMqCcAg,Gelateria Laritza D,Restaurante especializado en sundae,"Av. Comandante Espinar 800, Miraflores 15074",(01) 4470973,+51 1 4470973,www.facebook.com,https://www.facebook.com/HeladeriaLaritzaD/,4.4,1911.0,Miraflores,-12.111493399999999,-77.0366665
ChIJZUKbCN7JBZERKjGuOoB5Eso,https://www.google.com/maps/place/?q=place_id:ChIJZUKbCN7JBZERKjGuOoB5Eso,Tip Top,Restaurante,"C. Berlín 200, Miraflores 15074",,,,,3.7,105.0,Miraflores,-12.1217101,-77.0320909
ChIJ0WQE4hjIBZERPa4Mpqf9U1c,https://www.google.com/maps/place/?q=place_id:ChIJ0WQE4hjIBZERPa4Mpqf9U1c,Restaurant La Aldea,Restaurante,"Pasaje los Pinos, 250 Miraflores, Lima 15074",(01) 2426677,+51 1 2426677,,,2.8,5.0,Miraflores,-12.1229037,-77.0305707
ChIJf1-cxRnIBZERkH_D9iw7PuE,https://www.google.com/maps/place/?q=place_id:ChIJf1-cxRnIBZERkH_D9iw7PuE,Tomas Gourmet,Restaurante,"15074 Miraflores Municipalidad Metropolitana de Lima, LIMA 18",(01) 2427186,+51 1 2427186,www.menutomas.com,http://www.menutomas.com/,4.1,36.0,Miraflores,-12.1198506,-77.02993479999999
ChIJd2Aut0jJBZERK9bUR4y8eKA,https://www.google.com/maps/place/?q=place_id:ChIJd2Aut0jJBZERK9bUR4y8eKA,Dunkin Larco 461 - Miraflores,Tienda de donuts,"DENTRO DE BEMBOS, Av. José Larco NRO. 461, Lima 15074",(01) 6333333,+51 1 6333333,www.dunkin.pe,https://www.dunkin.pe/,4.2,930.0,Miraflores,-12.1219009,-77.02888
ChIJK8qYLQDJBZER1yd3gkfAugc,https://www.google.com/maps/place/?q=place_id:ChIJK8qYLQDJBZER1yd3gkfAugc,Oakberry Miraflores,Restaurante,"VXH9 96H, Pje. San Ramón, Miraflores 15074",,,,,4.0,9.0,Miraflores,-12.1215545,-77.0318875
